ts,slug,token_id,decision_type,mid,action_side,action_price,action_size,spread,sport,ref_source,fair_a,fair_b,momentum,symbol,book_edge_delta,book_size_mult,retrieved_categories,exit_sweep,crypto_exit,exit_reason,exit_reason_category,pnl_pct_at_exit,cash_pnl_usdc,realized_pnl,percent_pnl_current,outcome,market_resolved,holding_hours
2026-06-09T17:20:01.479326+00:00,will-megaeth-perform-an-airdrop-by-june-30-143-229-513-574-212-254,96797656031191119176188453471637044475353637081608890153571023284371119486681,entry,0.1165,BUY,0.1235,2.100,0.025,,,,,,,,,forecasting|mechanics|quant_signals,,,,,,0.060127,0.060127,,breakeven,1,
2026-06-09T17:20:02.331725+00:00,will-spain-win-the-2026-fifa-world-cup-963,4394372887385518214471608448209527405727552777602031099972143344338178308080,entry,0.1595,BUY,0.1665,2.100,0.001,,,,,,,,,forecasting|mechanics|quant_signals,,,,,,0.037893,0.037893,,breakeven,1,
2026-06-09T17:20:03.257766+00:00,will-jd-vance-win-the-2028-us-presidential-election,16040015440196279900485035793550429453516625694844857319147506590755961451627,entry,0.1505,BUY,0.1575,2.100,0.001,,,,,,,,,forecasting|mechanics|quant_signals,,,,,,-0.039816,-0.039816,,breakeven,1,
2026-06-09T17:21:50.861965+00:00,will-bitcoin-hit-1m-before-gta-vi-872-424,105267568073659068217311993901927962476298440625043565106676088842803600775810,entry,0.4925,BUY,0.4975,0.72985500000000007350,0.001,,,,,,,,,mechanics|quant_signals,,,,,,-0.004027,-0.004027,,breakeven,1,
2026-06-09T17:21:51.756967+00:00,will-the-carolina-hurricanes-win-the-2026-nhl-stanley-cup,79397003434468715775480922117285203652110865791390656395657957066470661722480,entry,0.375,BUY,0.382,1.58550,0.01,,,,,,,,,forecasting|mechanics|quant_signals,,,,,,0.7923,0.7923,,win,1,
2026-06-09T17:21:52.471598+00:00,will-megaeth-perform-an-airdrop-by-june-30-143-229-513-574-212-254,96797656031191119176188453471637044475353637081608890153571023284371119486681,entry,0.1165,BUY,0.1235,2.100,0.025,,,,,,,,,forecasting|mechanics|quant_signals,,,,,,0.060127,0.060127,,breakeven,1,
2026-06-09T17:21:53.208567+00:00,will-spain-win-the-2026-fifa-world-cup-963,4394372887385518214471608448209527405727552777602031099972143344338178308080,entry,0.1595,BUY,0.1665,2.100,0.001,,,,,,,,,forecasting|mechanics|quant_signals,,,,,,0.037893,0.037893,,breakeven,1,
2026-06-09T17:21:54.095613+00:00,will-jd-vance-win-the-2028-us-presidential-election,16040015440196279900485035793550429453516625694844857319147506590755961451627,entry,0.1505,BUY,0.1575,2.100,0.001,,,,,,,,,forecasting|mechanics|quant_signals,,,,,,-0.039816,-0.039816,,breakeven,1,
2026-06-09T17:23:13.681714+00:00,will-bitcoin-hit-1m-before-gta-vi-872-424,105267568073659068217311993901927962476298440625043565106676088842803600775810,entry,0.4925,BUY,0.4975,0.72985500000000007350,0.001,,,,,,,,,mechanics|quant_signals,,,,,,-0.004027,-0.004027,,breakeven,1,
2026-06-09T17:23:14.448781+00:00,will-the-carolina-hurricanes-win-the-2026-nhl-stanley-cup,79397003434468715775480922117285203652110865791390656395657957066470661722480,entry,0.375,BUY,0.382,1.58550,0.01,,,,,,,,,forecasting|mechanics|quant_signals,,,,,,0.7923,0.7923,,win,1,
2026-06-09T17:23:15.238429+00:00,will-megaeth-perform-an-airdrop-by-june-30-143-229-513-574-212-254,96797656031191119176188453471637044475353637081608890153571023284371119486681,entry,0.116,BUY,0.123,2.100,0.024,,,,,,,,,forecasting|mechanics|quant_signals,,,,,,0.060127,0.060127,,breakeven,1,
2026-06-09T17:23:15.941342+00:00,will-spain-win-the-2026-fifa-world-cup-963,4394372887385518214471608448209527405727552777602031099972143344338178308080,entry,0.1595,BUY,0.1665,2.100,0.001,,,,,,,,,forecasting|mechanics|quant_signals,,,,,,0.037893,0.037893,,breakeven,1,
2026-06-09T17:23:16.667041+00:00,will-jd-vance-win-the-2028-us-presidential-election,16040015440196279900485035793550429453516625694844857319147506590755961451627,entry,0.1505,BUY,0.1575,2.100,0.001,,,,,,,,,forecasting|mechanics|quant_signals,,,,,,-0.039816,-0.039816,,breakeven,1,
2026-06-09T17:24:29.441828+00:00,will-bitcoin-hit-1m-before-gta-vi-872-424,105267568073659068217311993901927962476298440625043565106676088842803600775810,entry,0.4925,BUY,0.4975,0.72985500000000007350,0.001,,,,,,,,,mechanics|quant_signals,,,,,,-0.004027,-0.004027,,breakeven,1,
2026-06-09T17:24:30.175267+00:00,will-the-carolina-hurricanes-win-the-2026-nhl-stanley-cup,79397003434468715775480922117285203652110865791390656395657957066470661722480,entry,0.375,BUY,0.382,1.58550,0.01,,,,,,,,,forecasting|mechanics|quant_signals,,,,,,0.7923,0.7923,,win,1,
2026-06-09T17:24:30.793149+00:00,will-megaeth-perform-an-airdrop-by-june-30-143-229-513-574-212-254,96797656031191119176188453471637044475353637081608890153571023284371119486681,entry,0.1165,BUY,0.1235,2.100,0.023,,,,,,,,,forecasting|mechanics|quant_signals,,,,,,0.060127,0.060127,,breakeven,1,
2026-06-09T17:24:31.387698+00:00,will-spain-win-the-2026-fifa-world-cup-963,4394372887385518214471608448209527405727552777602031099972143344338178308080,entry,0.1595,BUY,0.1665,2.100,0.001,,,,,,,,,forecasting|mechanics|quant_signals,,,,,,0.037893,0.037893,,breakeven,1,
2026-06-09T17:24:32.275435+00:00,will-jd-vance-win-the-2028-us-presidential-election,16040015440196279900485035793550429453516625694844857319147506590755961451627,entry,0.1505,BUY,0.1575,2.100,0.001,,,,,,,,,forecasting|mechanics|quant_signals,,,,,,-0.039816,-0.039816,,breakeven,1,
2026-06-09T17:25:48.667485+00:00,will-bitcoin-hit-1m-before-gta-vi-872-424,105267568073659068217311993901927962476298440625043565106676088842803600775810,entry,0.4925,BUY,0.4975,0.72985500000000007350,0.001,,,,,,,,,mechanics|quant_signals,,,,,,-0.004027,-0.004027,,breakeven,1,
2026-06-09T17:25:49.293189+00:00,will-the-carolina-hurricanes-win-the-2026-nhl-stanley-cup,79397003434468715775480922117285203652110865791390656395657957066470661722480,entry,0.375,BUY,0.382,1.58550,0.01,,,,,,,,,forecasting|mechanics|quant_signals,,,,,,0.7923,0.7923,,win,1,
2026-06-09T17:25:49.858518+00:00,will-megaeth-perform-an-airdrop-by-june-30-143-229-513-574-212-254,96797656031191119176188453471637044475353637081608890153571023284371119486681,entry,0.117,BUY,0.124,2.100,0.022,,,,,,,,,forecasting|mechanics|quant_signals,,,,,,0.060127,0.060127,,breakeven,1,
2026-06-09T17:25:50.435576+00:00,will-spain-win-the-2026-fifa-world-cup-963,4394372887385518214471608448209527405727552777602031099972143344338178308080,entry,0.1595,BUY,0.1665,2.100,0.001,,,,,,,,,forecasting|mechanics|quant_signals,,,,,,0.037893,0.037893,,breakeven,1,
2026-06-09T17:25:51.109025+00:00,will-jd-vance-win-the-2028-us-presidential-election,16040015440196279900485035793550429453516625694844857319147506590755961451627,entry,0.1505,BUY,0.1575,2.100,0.001,,,,,,,,,forecasting|mechanics|quant_signals,,,,,,-0.039816,-0.039816,,breakeven,1,
2026-06-09T17:27:24.960752+00:00,will-bitcoin-hit-1m-before-gta-vi-872-424,105267568073659068217311993901927962476298440625043565106676088842803600775810,entry,0.4925,BUY,0.4975,0.72985500000000007350,0.001,,,,,,,,,mechanics|quant_signals,,,,,,-0.004027,-0.004027,,breakeven,1,
2026-06-09T17:27:25.678638+00:00,will-the-carolina-hurricanes-win-the-2026-nhl-stanley-cup,79397003434468715775480922117285203652110865791390656395657957066470661722480,entry,0.375,BUY,0.382,1.58550,0.01,,,,,,,,,forecasting|mechanics|quant_signals,,,,,,0.7923,0.7923,,win,1,
2026-06-09T17:27:26.232682+00:00,will-megaeth-perform-an-airdrop-by-june-30-143-229-513-574-212-254,96797656031191119176188453471637044475353637081608890153571023284371119486681,entry,0.117,BUY,0.124,2.100,0.022,,,,,,,,,forecasting|mechanics|quant_signals,,,,,,0.060127,0.060127,,breakeven,1,
2026-06-09T17:27:26.900621+00:00,will-spain-win-the-2026-fifa-world-cup-963,4394372887385518214471608448209527405727552777602031099972143344338178308080,entry,0.1595,BUY,0.1665,2.100,0.001,,,,,,,,,forecasting|mechanics|quant_signals,,,,,,0.037893,0.037893,,breakeven,1,
2026-06-09T17:27:27.597282+00:00,will-jd-vance-win-the-2028-us-presidential-election,16040015440196279900485035793550429453516625694844857319147506590755961451627,entry,0.1505,BUY,0.1575,2.100,0.001,,,,,,,,,forecasting|mechanics|quant_signals,,,,,,-0.039816,-0.039816,,breakeven,1,
2026-06-09T17:28:43.450797+00:00,will-bitcoin-hit-1m-before-gta-vi-872-424,105267568073659068217311993901927962476298440625043565106676088842803600775810,entry,0.4925,BUY,0.4975,0.72985500000000007350,0.001,,,,,,,,,mechanics|quant_signals,,,,,,-0.004027,-0.004027,,breakeven,1,
2026-06-09T17:28:43.984494+00:00,will-the-carolina-hurricanes-win-the-2026-nhl-stanley-cup,79397003434468715775480922117285203652110865791390656395657957066470661722480,entry,0.375,BUY,0.382,1.58550,0.01,,,,,,,,,forecasting|mechanics|quant_signals,,,,,,0.7923,0.7923,,win,1,
2026-06-09T17:28:44.573198+00:00,will-megaeth-perform-an-airdrop-by-june-30-143-229-513-574-212-254,96797656031191119176188453471637044475353637081608890153571023284371119486681,entry,0.117,BUY,0.124,2.100,0.022,,,,,,,,,forecasting|mechanics|quant_signals,,,,,,0.060127,0.060127,,breakeven,1,
2026-06-09T17:28:45.238645+00:00,will-spain-win-the-2026-fifa-world-cup-963,4394372887385518214471608448209527405727552777602031099972143344338178308080,entry,0.1595,BUY,0.1665,2.100,0.001,,,,,,,,,forecasting|mechanics|quant_signals,,,,,,0.037893,0.037893,,breakeven,1,
2026-06-09T17:28:45.892499+00:00,will-jd-vance-win-the-2028-us-presidential-election,16040015440196279900485035793550429453516625694844857319147506590755961451627,entry,0.1505,BUY,0.1575,2.100,0.001,,,,,,,,,forecasting|mechanics|quant_signals,,,,,,-0.039816,-0.039816,,breakeven,1,
2026-06-09T17:29:59.213494+00:00,will-bitcoin-hit-1m-before-gta-vi-872-424,105267568073659068217311993901927962476298440625043565106676088842803600775810,entry,0.4925,BUY,0.4975,0.72985500000000007350,0.001,,,,,,,,,mechanics|quant_signals,,,,,,-0.004027,-0.004027,,breakeven,1,
2026-06-09T17:29:59.752114+00:00,will-the-carolina-hurricanes-win-the-2026-nhl-stanley-cup,79397003434468715775480922117285203652110865791390656395657957066470661722480,entry,0.375,BUY,0.382,1.58550,0.01,,,,,,,,,forecasting|mechanics|quant_signals,,,,,,0.7923,0.7923,,win,1,
2026-06-09T17:30:00.356223+00:00,will-megaeth-perform-an-airdrop-by-june-30-143-229-513-574-212-254,96797656031191119176188453471637044475353637081608890153571023284371119486681,entry,0.117,BUY,0.124,2.100,0.022,,,,,,,,,forecasting|mechanics|quant_signals,,,,,,0.060127,0.060127,,breakeven,1,
2026-06-09T17:30:00.964476+00:00,will-spain-win-the-2026-fifa-world-cup-963,4394372887385518214471608448209527405727552777602031099972143344338178308080,entry,0.1595,BUY,0.1665,2.100,0.001,,,,,,,,,forecasting|mechanics|quant_signals,,,,,,0.037893,0.037893,,breakeven,1,
2026-06-09T17:30:01.821532+00:00,will-jd-vance-win-the-2028-us-presidential-election,16040015440196279900485035793550429453516625694844857319147506590755961451627,entry,0.148,BUY,0.155,2.100,0.004,,,,,,,,,forecasting|mechanics|quant_signals,,,,,,-0.039816,-0.039816,,breakeven,1,
2026-06-09T17:31:23.074622+00:00,will-bitcoin-hit-1m-before-gta-vi-872-424,105267568073659068217311993901927962476298440625043565106676088842803600775810,entry,0.4925,BUY,0.4975,0.72985500000000007350,0.001,,,,,,,,,mechanics|quant_signals,,,,,,-0.004027,-0.004027,,breakeven,1,
2026-06-09T17:31:23.646686+00:00,will-the-carolina-hurricanes-win-the-2026-nhl-stanley-cup,79397003434468715775480922117285203652110865791390656395657957066470661722480,entry,0.375,BUY,0.382,1.58550,0.01,,,,,,,,,forecasting|mechanics|quant_signals,,,,,,0.7923,0.7923,,win,1,
2026-06-09T17:31:24.272433+00:00,will-megaeth-perform-an-airdrop-by-june-30-143-229-513-574-212-254,96797656031191119176188453471637044475353637081608890153571023284371119486681,entry,0.117,BUY,0.124,2.100,0.022,,,,,,,,,forecasting|mechanics|quant_signals,,,,,,0.060127,0.060127,,breakeven,1,
2026-06-09T17:31:24.822738+00:00,will-spain-win-the-2026-fifa-world-cup-963,4394372887385518214471608448209527405727552777602031099972143344338178308080,entry,0.1595,BUY,0.1665,2.100,0.001,,,,,,,,,forecasting|mechanics|quant_signals,,,,,,0.037893,0.037893,,breakeven,1,
2026-06-09T17:31:25.461646+00:00,will-jd-vance-win-the-2028-us-presidential-election,16040015440196279900485035793550429453516625694844857319147506590755961451627,entry,0.1495,BUY,0.1565,2.100,0.001,,,,,,,,,forecasting|mechanics|quant_signals,,,,,,-0.039816,-0.039816,,breakeven,1,
2026-06-09T18:04:01.226162+00:00,will-bitcoin-hit-1m-before-gta-vi-872-424,105267568073659068217311993901927962476298440625043565106676088842803600775810,entry,0.4925,BUY,0.4975,0.72985500000000007350,0.001,,,,,,,,,mechanics|quant_signals,,,,,,-0.004027,-0.004027,,breakeven,1,
2026-06-09T18:04:11.140170+00:00,will-the-carolina-hurricanes-win-the-2026-nhl-stanley-cup,,hold,,,,,0.01,,,,,,,,,,,,,,,,0.7923,,hold,1,
2026-06-09T18:04:12.899242+00:00,will-megaeth-perform-an-airdrop-by-june-30-143-229-513-574-212-254,96797656031191119176188453471637044475353637081608890153571023284371119486681,entry,0.1155,BUY,0.1225,2.100,0.025,,,,,,,,,forecasting|mechanics|quant_signals,,,,,,0.060127,0.060127,,breakeven,1,
2026-06-09T18:04:13.711510+00:00,will-spain-win-the-2026-fifa-world-cup-963,4394372887385518214471608448209527405727552777602031099972143344338178308080,entry,0.1595,BUY,0.1665,2.100,0.001,,,,,,,,,forecasting|mechanics|quant_signals,,,,,,0.037893,0.037893,,breakeven,1,
2026-06-09T18:04:17.366961+00:00,will-jd-vance-win-the-2028-us-presidential-election,16040015440196279900485035793550429453516625694844857319147506590755961451627,entry,0.15,BUY,0.157,2.100,0.002,,,,,,,,,forecasting|mechanics|quant_signals,,,,,,-0.039816,-0.039816,,breakeven,1,
2026-06-09T18:05:50.685454+00:00,will-bitcoin-hit-1m-before-gta-vi-872-424,105267568073659068217311993901927962476298440625043565106676088842803600775810,entry,0.4925,BUY,0.4975,0.72985500000000007350,0.001,,,,,,,,,mechanics|quant_signals,,,,,,-0.004027,-0.004027,,breakeven,1,
2026-06-09T18:05:51.350675+00:00,will-the-carolina-hurricanes-win-the-2026-nhl-stanley-cup,79397003434468715775480922117285203652110865791390656395657957066470661722480,entry,0.375,BUY,0.382,1.58550,0.01,,,,,,,,,forecasting|mechanics|quant_signals,,,,,,0.7923,0.7923,,win,1,
2026-06-09T18:05:52.072079+00:00,will-megaeth-perform-an-airdrop-by-june-30-143-229-513-574-212-254,96797656031191119176188453471637044475353637081608890153571023284371119486681,entry,0.1155,BUY,0.1225,2.100,0.025,,,,,,,,,forecasting|mechanics|quant_signals,,,,,,0.060127,0.060127,,breakeven,1,
2026-06-09T18:05:52.851515+00:00,will-spain-win-the-2026-fifa-world-cup-963,4394372887385518214471608448209527405727552777602031099972143344338178308080,entry,0.1595,BUY,0.1665,2.100,0.001,,,,,,,,,forecasting|mechanics|quant_signals,,,,,,0.037893,0.037893,,breakeven,1,
2026-06-09T18:05:53.590905+00:00,will-jd-vance-win-the-2028-us-presidential-election,16040015440196279900485035793550429453516625694844857319147506590755961451627,entry,0.15,BUY,0.157,2.100,0.002,,,,,,,,,forecasting|mechanics|quant_signals,,,,,,-0.039816,-0.039816,,breakeven,1,
2026-06-09T18:07:14.151490+00:00,will-bitcoin-hit-1m-before-gta-vi-872-424,105267568073659068217311993901927962476298440625043565106676088842803600775810,entry,0.4925,BUY,0.4975,0.72985500000000007350,0.001,,,,,,,,,mechanics|quant_signals,,,,,,-0.004027,-0.004027,,breakeven,1,
2026-06-09T18:07:14.930524+00:00,will-the-carolina-hurricanes-win-the-2026-nhl-stanley-cup,79397003434468715775480922117285203652110865791390656395657957066470661722480,entry,0.375,BUY,0.382,1.58550,0.01,,,,,,,,,forecasting|mechanics|quant_signals,,,,,,0.7923,0.7923,,win,1,
2026-06-09T18:07:15.725807+00:00,will-megaeth-perform-an-airdrop-by-june-30-143-229-513-574-212-254,96797656031191119176188453471637044475353637081608890153571023284371119486681,entry,0.1155,BUY,0.1225,2.100,0.025,,,,,,,,,forecasting|mechanics|quant_signals,,,,,,0.060127,0.060127,,breakeven,1,
2026-06-09T18:07:16.692504+00:00,will-spain-win-the-2026-fifa-world-cup-963,4394372887385518214471608448209527405727552777602031099972143344338178308080,entry,0.1595,BUY,0.1665,2.100,0.001,,,,,,,,,forecasting|mechanics|quant_signals,,,,,,0.037893,0.037893,,breakeven,1,
2026-06-09T18:07:17.786297+00:00,will-jd-vance-win-the-2028-us-presidential-election,16040015440196279900485035793550429453516625694844857319147506590755961451627,entry,0.15,BUY,0.157,2.100,0.002,,,,,,,,,forecasting|mechanics|quant_signals,,,,,,-0.039816,-0.039816,,breakeven,1,
2026-06-09T18:09:22.957464+00:00,will-bitcoin-hit-1m-before-gta-vi-872-424,105267568073659068217311993901927962476298440625043565106676088842803600775810,entry,0.4925,BUY,0.4975,0.72985500000000007350,0.001,,,,,,,,,mechanics|quant_signals,,,,,,-0.004027,-0.004027,,breakeven,1,
2026-06-09T18:09:23.562060+00:00,will-the-carolina-hurricanes-win-the-2026-nhl-stanley-cup,79397003434468715775480922117285203652110865791390656395657957066470661722480,entry,0.375,BUY,0.382,1.58550,0.01,,,,,,,,,forecasting|mechanics|quant_signals,,,,,,0.7923,0.7923,,win,1,
2026-06-09T18:09:24.254830+00:00,will-megaeth-perform-an-airdrop-by-june-30-143-229-513-574-212-254,96797656031191119176188453471637044475353637081608890153571023284371119486681,entry,0.1155,BUY,0.1225,2.100,0.025,,,,,,,,,forecasting|mechanics|quant_signals,,,,,,0.060127,0.060127,,breakeven,1,
2026-06-09T18:09:24.899644+00:00,will-spain-win-the-2026-fifa-world-cup-963,4394372887385518214471608448209527405727552777602031099972143344338178308080,entry,0.1595,BUY,0.1665,2.100,0.001,,,,,,,,,forecasting|mechanics|quant_signals,,,,,,0.037893,0.037893,,breakeven,1,
2026-06-09T18:09:25.699461+00:00,will-jd-vance-win-the-2028-us-presidential-election,16040015440196279900485035793550429453516625694844857319147506590755961451627,entry,0.15,BUY,0.157,2.100,0.002,,,,,,,,,forecasting|mechanics|quant_signals,,,,,,-0.039816,-0.039816,,breakeven,1,
2026-06-09T18:10:43.487694+00:00,will-bitcoin-hit-1m-before-gta-vi-872-424,105267568073659068217311993901927962476298440625043565106676088842803600775810,entry,0.4925,BUY,0.4975,0.72985500000000007350,0.001,,,,,,,,,mechanics|quant_signals,,,,,,-0.004027,-0.004027,,breakeven,1,
2026-06-09T18:10:44.102172+00:00,will-the-carolina-hurricanes-win-the-2026-nhl-stanley-cup,79397003434468715775480922117285203652110865791390656395657957066470661722480,entry,0.375,BUY,0.382,1.58550,0.01,,,,,,,,,forecasting|mechanics|quant_signals,,,,,,0.7923,0.7923,,win,1,
2026-06-09T18:10:44.742896+00:00,will-megaeth-perform-an-airdrop-by-june-30-143-229-513-574-212-254,96797656031191119176188453471637044475353637081608890153571023284371119486681,entry,0.1155,BUY,0.1225,2.100,0.025,,,,,,,,,forecasting|mechanics|quant_signals,,,,,,0.060127,0.060127,,breakeven,1,
2026-06-09T18:10:45.329510+00:00,will-spain-win-the-2026-fifa-world-cup-963,4394372887385518214471608448209527405727552777602031099972143344338178308080,entry,0.1595,BUY,0.1665,2.100,0.001,,,,,,,,,forecasting|mechanics|quant_signals,,,,,,0.037893,0.037893,,breakeven,1,
2026-06-09T18:10:46.025841+00:00,will-jd-vance-win-the-2028-us-presidential-election,16040015440196279900485035793550429453516625694844857319147506590755961451627,entry,0.15,BUY,0.157,2.100,0.002,,,,,,,,,forecasting|mechanics|quant_signals,,,,,,-0.039816,-0.039816,,breakeven,1,
2026-06-09T18:12:05.369185+00:00,will-bitcoin-hit-1m-before-gta-vi-872-424,105267568073659068217311993901927962476298440625043565106676088842803600775810,entry,0.4925,BUY,0.4975,0.72985500000000007350,0.001,,,,,,,,,mechanics|quant_signals,,,,,,-0.004027,-0.004027,,breakeven,1,
